Script started on 2018-06-27 21:51:37-0600
]0;thomas.newton@csa2:~/CPSC355/A6thomas.newton@csa2:~/CPSC355/A6$ ./a6 input.bin 
x(degree)	x(rad)		sin(x)		cos(x)
        23.25	 0.4057890511	 0.3947438564	 0.9187912101
        23.50	 0.4101523742	 0.3987490689	 0.9170600744
        23.75	 0.4145156973	 0.4027466899	 0.9153114791
        24.00	 0.4188790205	 0.4067366431	 0.9135454576
        24.25	 0.4232423436	 0.4107188526	 0.9117620436
        24.50	 0.4276056667	 0.4146932427	 0.9099612709
        24.75	 0.4319689899	 0.4186597375	 0.9081431738
        25.00	 0.4363323130	 0.4226182617	 0.9063077870
        25.25	 0.4406956361	 0.4265687399	 0.9044551455
        25.50	 0.4450589593	 0.4305110968	 0.9025852843
        25.75	 0.4494222824	 0.4344452574	 0.9006982393
        26.00	 0.4537856055	 0.4383711468	 0.8987940463
        26.25	 0.4581489286	 0.4422886902	 0.8968727415
        26.50	 0.4625122518	 0.4461978131	 0.8949343616
        26.75	 0.4668755749	 0.4500984410	 0.8929789434
        27.00	 0.4712388980	 0.4539904997	 0.8910065242
        27.25	 0.4756022212	 0.4578739151	 0.8890171415
        27.50	 0.4799655443	 0.4617486132	 0.8870108332
        27.75	 0.4843288674	 0.4656145203	 0.8849876375
        28.00	 0.4886921906	 0.4694715628	 0.8829475929
        28.25	 0.4930555137	 0.4733196672	 0.8808907382
        28.50	 0.4974188368	 0.4771587603	 0.8788171127
        28.75	 0.5017821599	 0.4809887689	 0.8767267557
        29.00	 0.5061454831	 0.4848096202	 0.8746197071
        29.25	 0.5105088062	 0.4886212415	 0.8724960071
        29.50	 0.5148721293	 0.4924235601	 0.8703556959
        29.75	 0.5192354525	 0.4962165037	 0.8681988145
        30.00	 0.5235987756	 0.5000000000	 0.8660254038
        30.25	 0.5279620987	 0.5037739770	 0.8638355052
        30.50	 0.5323254219	 0.5075383630	 0.8616291604
        30.75	 0.5366887450	 0.5112930861	 0.8594064115
        31.00	 0.5410520681	 0.5150380749	 0.8571673007
        31.25	 0.5454153912	 0.5187732582	 0.8549118707
        31.50	 0.5497787144	 0.5224985647	 0.8526401644
        31.75	 0.5541420375	 0.5262139237	 0.8503522250
        32.00	 0.5585053606	 0.5299192642	 0.8480480962
        32.25	 0.5628686838	 0.5336145159	 0.8457278217
        32.50	 0.5672320069	 0.5372996083	 0.8433914458
        32.75	 0.5715953300	 0.5409744714	 0.8410390130
        33.00	 0.5759586532	 0.5446390350	 0.8386705679
        33.25	 0.5803219763	 0.5482932295	 0.8362861558
        33.50	 0.5846852994	 0.5519369853	 0.8338858221
        33.75	 0.5890486225	 0.5555702330	 0.8314696123
        34.00	 0.5934119457	 0.5591929035	 0.8290375726
        34.25	 0.5977752688	 0.5628049277	 0.8265897491
        34.50	 0.6021385919	 0.5664062369	 0.8241261886
        34.75	 0.6065019151	 0.5699967626	 0.8216469379
        35.00	 0.6108652382	 0.5735764364	 0.8191520443
        35.25	 0.6152285613	 0.5771451900	 0.8166415552
        35.50	 0.6195918845	 0.5807029557	 0.8141155184
        35.75	 0.6239552076	 0.5842496656	 0.8115739820
        36.00	 0.6283185307	 0.5877852523	 0.8090169944
        36.25	 0.6326818538	 0.5913096484	 0.8064446043
        36.50	 0.6370451770	 0.5948227868	 0.8038568606
        36.75	 0.6414085001	 0.5983246006	 0.8012538127
        37.00	 0.6457718232	 0.6018150232	 0.7986355100
        37.25	 0.6501351464	 0.6052939880	 0.7960020025
        37.50	 0.6544984695	 0.6087614290	 0.7933533403
        37.75	 0.6588617926	 0.6122172800	 0.7906895737
        38.00	 0.6632251158	 0.6156614753	 0.7880107536
        38.25	 0.6675884389	 0.6190939493	 0.7853169309
        38.50	 0.6719517620	 0.6225146366	 0.7826081569
        38.75	 0.6763150851	 0.6259234722	 0.7798844831
        39.00	 0.6806784083	 0.6293203910	 0.7771459615
        39.25	 0.6850417314	 0.6327053286	 0.7743926441
        39.50	 0.6894050545	 0.6360782203	 0.7716245834
        39.75	 0.6937683777	 0.6394390020	 0.7688418321
        40.00	 0.6981317008	 0.6427876097	 0.7660444431
        40.25	 0.7024950239	 0.6461239796	 0.7632324698
        40.50	 0.7068583471	 0.6494480483	 0.7604059656
        40.75	 0.7112216702	 0.6527597525	 0.7575649844
        41.00	 0.7155849933	 0.6560590290	 0.7547095802
        41.25	 0.7199483164	 0.6593458151	 0.7518398075
        41.50	 0.7243116396	 0.6626200482	 0.7489557208
        41.75	 0.7286749627	 0.6658816660	 0.7460573751
        42.00	 0.7330382858	 0.6691306064	 0.7431448255
        42.25	 0.7374016090	 0.6723668074	 0.7402181275
        42.50	 0.7417649321	 0.6755902076	 0.7372773368
        42.75	 0.7461282552	 0.6788007455	 0.7343225094
        43.00	 0.7504915784	 0.6819983601	 0.7313537016
        43.25	 0.7548549015	 0.6851829903	 0.7283709699
        43.50	 0.7592182246	 0.6883545757	 0.7253743710
        43.75	 0.7635815477	 0.6915130558	 0.7223639621
        44.00	 0.7679448709	 0.6946583705	 0.7193398003
        44.25	 0.7723081940	 0.6977904598	 0.7163019434
        44.50	 0.7766715171	 0.7009092643	 0.7132504492
        44.75	 0.7810348403	 0.7040147245	 0.7101853756
        45.00	 0.7853981634	 0.7071067812	 0.7071067812
        45.25	 0.7897614865	 0.7101853756	 0.7040147245
        45.50	 0.7941248097	 0.7132504492	 0.7009092643
        45.75	 0.7984881328	 0.7163019434	 0.6977904598
        46.00	 0.8028514559	 0.7193398003	 0.6946583705
        46.25	 0.8072147790	 0.7223639621	 0.6915130558
        46.50	 0.8115781022	 0.7253743710	 0.6883545757
        46.75	 0.8159414253	 0.7283709699	 0.6851829903
        47.00	 0.8203047484	 0.7313537016	 0.6819983601
        47.25	 0.8246680716	 0.7343225094	 0.6788007455
        47.50	 0.8290313947	 0.7372773368	 0.6755902076
        47.75	 0.8333947178	 0.7402181275	 0.6723668074
        48.00	 0.8377580410	 0.7431448255	 0.6691306064
        48.25	 0.8421213641	 0.7460573751	 0.6658816660
        48.50	 0.8464846872	 0.7489557208	 0.6626200482
        48.75	 0.8508480103	 0.7518398075	 0.6593458151
        49.00	 0.8552113335	 0.7547095802	 0.6560590290
        49.25	 0.8595746566	 0.7575649844	 0.6527597525
        49.50	 0.8639379797	 0.7604059656	 0.6494480483
        49.75	 0.8683013029	 0.7632324698	 0.6461239796
        50.00	 0.8726646260	 0.7660444431	 0.6427876097
        50.25	 0.8770279491	 0.7688418321	 0.6394390020
        50.50	 0.8813912723	 0.7716245834	 0.6360782203
        50.75	 0.8857545954	 0.7743926441	 0.6327053286
        51.00	 0.8901179185	 0.7771459615	 0.6293203910
        51.25	 0.8944812416	 0.7798844831	 0.6259234722
        51.50	 0.8988445648	 0.7826081569	 0.6225146366
        51.75	 0.9032078879	 0.7853169309	 0.6190939493
        52.00	 0.9075712110	 0.7880107536	 0.6156614753
        52.25	 0.9119345342	 0.7906895737	 0.6122172800
        52.50	 0.9162978573	 0.7933533403	 0.6087614290
        52.75	 0.9206611804	 0.7960020025	 0.6052939880
        53.00	 0.9250245036	 0.7986355100	 0.6018150232
        53.25	 0.9293878267	 0.8012538127	 0.5983246006
        53.50	 0.9337511498	 0.8038568606	 0.5948227868
        53.75	 0.9381144729	 0.8064446043	 0.5913096484
        54.00	 0.9424777961	 0.8090169944	 0.5877852523
        54.25	 0.9468411192	 0.8115739820	 0.5842496656
        54.50	 0.9512044423	 0.8141155184	 0.5807029557
        54.75	 0.9555677655	 0.8166415552	 0.5771451900
        55.00	 0.9599310886	 0.8191520443	 0.5735764364
        55.25	 0.9642944117	 0.8216469379	 0.5699967626
        55.50	 0.9686577349	 0.8241261886	 0.5664062369
        55.75	 0.9730210580	 0.8265897491	 0.5628049277
        56.00	 0.9773843811	 0.8290375726	 0.5591929035
        56.25	 0.9817477042	 0.8314696123	 0.5555702330
        56.50	 0.9861110274	 0.8338858221	 0.5519369853
        56.75	 0.9904743505	 0.8362861558	 0.5482932295
        57.00	 0.9948376736	 0.8386705679	 0.5446390350
        57.25	 0.9992009968	 0.8410390130	 0.5409744714
        57.50	 1.0035643199	 0.8433914458	 0.5372996083
        57.75	 1.0079276430	 0.8457278217	 0.5336145159
        58.00	 1.0122909662	 0.8480480962	 0.5299192642
        58.25	 1.0166542893	 0.8503522250	 0.5262139237
        58.50	 1.0210176124	 0.8526401644	 0.5224985647
        58.75	 1.0253809355	 0.8549118707	 0.5187732582
        59.00	 1.0297442587	 0.8571673007	 0.5150380749
        59.25	 1.0341075818	 0.8594064115	 0.5112930861
        59.50	 1.0384709049	 0.8616291604	 0.5075383630
        59.75	 1.0428342281	 0.8638355052	 0.5037739770
        60.00	 1.0471975512	 0.8660254038	 0.5000000000
        60.25	 1.0515608743	 0.8681988145	 0.4962165037
        60.50	 1.0559241975	 0.8703556959	 0.4924235601
        60.75	 1.0602875206	 0.8724960071	 0.4886212415
        61.00	 1.0646508437	 0.8746197071	 0.4848096202
        61.25	 1.0690141668	 0.8767267557	 0.4809887689
        61.50	 1.0733774900	 0.8788171127	 0.4771587603
        61.75	 1.0777408131	 0.8808907382	 0.4733196672
        62.00	 1.0821041362	 0.8829475929	 0.4694715628
        62.25	 1.0864674594	 0.8849876375	 0.4656145203
        62.50	 1.0908307825	 0.8870108332	 0.4617486132
        62.75	 1.0951941056	 0.8890171415	 0.4578739151
        63.00	 1.0995574288	 0.8910065242	 0.4539904997
        63.25	 1.1039207519	 0.8929789434	 0.4500984410
        63.50	 1.1082840750	 0.8949343616	 0.4461978131
        63.75	 1.1126473981	 0.8968727415	 0.4422886902
        64.00	 1.1170107213	 0.8987940463	 0.4383711468
        64.25	 1.1213740444	 0.9006982393	 0.4344452574
        64.50	 1.1257373675	 0.9025852843	 0.4305110968
        64.75	 1.1301006907	 0.9044551455	 0.4265687399
        65.00	 1.1344640138	 0.9063077870	 0.4226182617
        65.25	 1.1388273369	 0.9081431738	 0.4186597375
        65.50	 1.1431906601	 0.9099612709	 0.4146932427
        65.75	 1.1475539832	 0.9117620436	 0.4107188526
        66.00	 1.1519173063	 0.9135454576	 0.4067366431
        66.25	 1.1562806294	 0.9153114791	 0.4027466899
        66.50	 1.1606439526	 0.9170600744	 0.3987490689
        66.75	 1.1650072757	 0.9187912101	 0.3947438564
        67.00	 1.1693705988	 0.9205048535	 0.3907311285
        67.25	 1.1737339220	 0.9222009717	 0.3867109616
        67.50	 1.1780972451	 0.9238795325	 0.3826834324
        67.75	 1.1824605682	 0.9255405040	 0.3786486174
        68.00	 1.1868238914	 0.9271838546	 0.3746065934
        68.25	 1.1911872145	 0.9288095529	 0.3705574375
        68.50	 1.1955505376	 0.9304175680	 0.3665012267
        68.75	 1.1999138607	 0.9320078693	 0.3624380383
        69.00	 1.2042771839	 0.9335804265	 0.3583679495
        69.25	 1.2086405070	 0.9351352097	 0.3542910380
        69.50	 1.2130038301	 0.9366721892	 0.3502073813
        69.75	 1.2173671533	 0.9381913359	 0.3461170571
        70.00	 1.2217304764	 0.9396926208	 0.3420201433
        70.25	 1.2260937995	 0.9411760153	 0.3379167180
        70.50	 1.2304571227	 0.9426414911	 0.3338068592
        70.75	 1.2348204458	 0.9440890204	 0.3296906453
        71.00	 1.2391837689	 0.9455185756	 0.3255681545
        71.25	 1.2435470920	 0.9469301295	 0.3214394653
        71.50	 1.2479104152	 0.9483236552	 0.3173046564
        71.75	 1.2522737383	 0.9496991262	 0.3131638065
        72.00	 1.2566370614	 0.9510565163	 0.3090169944
        72.25	 1.2610003846	 0.9523957996	 0.3048642990
        72.50	 1.2653637077	 0.9537169507	 0.3007057995
        72.75	 1.2697270308	 0.9550199445	 0.2965415750
        73.00	 1.2740903540	 0.9563047560	 0.2923717047
        73.25	 1.2784536771	 0.9575713608	 0.2881962681
        73.50	 1.2828170002	 0.9588197349	 0.2840153447
        73.75	 1.2871803233	 0.9600498544	 0.2798290140
        74.00	 1.2915436465	 0.9612616959	 0.2756373558
        74.25	 1.2959069696	 0.9624552365	 0.2714404499
        74.50	 1.3002702927	 0.9636304532	 0.2672383761
        74.75	 1.3046336159	 0.9647873238	 0.2630312145
        75.00	 1.3089969390	 0.9659258263	 0.2588190451
        75.25	 1.3133602621	 0.9670459389	 0.2546019482
        75.50	 1.3177235853	 0.9681476404	 0.2503800041
        75.75	 1.3220869084	 0.9692309097	 0.2461532930
        76.00	 1.3264502315	 0.9702957263	 0.2419218956
        76.25	 1.3308135546	 0.9713420698	 0.2376858923
        76.50	 1.3351768778	 0.9723699204	 0.2334453639
        76.75	 1.3395402009	 0.9733792585	 0.2292003909
        77.00	 1.3439035240	 0.9743700648	 0.2249510543
        77.25	 1.3482668472	 0.9753423205	 0.2206974350
        77.50	 1.3526301703	 0.9762960071	 0.2164396139
        77.75	 1.3569934934	 0.9772311065	 0.2121776722
        78.00	 1.3613568166	 0.9781476007	 0.2079116908
        78.25	 1.3657201397	 0.9790454725	 0.2036417511
        78.50	 1.3700834628	 0.9799247046	 0.1993679344
        78.75	 1.3744467859	 0.9807852804	 0.1950903220
        79.00	 1.3788101091	 0.9816271834	 0.1908089954
        79.25	 1.3831734322	 0.9824503977	 0.1865240360
        79.50	 1.3875367553	 0.9832549076	 0.1822355255
        79.75	 1.3919000785	 0.9840406976	 0.1779435455
        80.00	 1.3962634016	 0.9848077530	 0.1736481777
        80.25	 1.4006267247	 0.9855560591	 0.1693495038
        80.50	 1.4049900479	 0.9862856015	 0.1650476059
        80.75	 1.4093533710	 0.9869963666	 0.1607425656
        81.00	 1.4137166941	 0.9876883406	 0.1564344650
        81.25	 1.4180800172	 0.9883615105	 0.1521233862
        81.50	 1.4224433404	 0.9890158634	 0.1478094111
        81.75	 1.4268066635	 0.9896513868	 0.1434926220
        82.00	 1.4311699866	 0.9902680687	 0.1391731010
        82.25	 1.4355333098	 0.9908658974	 0.1348509303
        82.50	 1.4398966329	 0.9914448614	 0.1305261922
        82.75	 1.4442599560	 0.9920049497	 0.1261989691
        83.00	 1.4486232792	 0.9925461516	 0.1218693434
        83.25	 1.4529866023	 0.9930684570	 0.1175373975
        83.50	 1.4573499254	 0.9935718557	 0.1132032138
        83.75	 1.4617132485	 0.9940563382	 0.1088668749
        84.00	 1.4660765717	 0.9945218954	 0.1045284633
        84.25	 1.4704398948	 0.9949685183	 0.1001880616
        84.50	 1.4748032179	 0.9953961984	 0.0958457525
        84.75	 1.4791665411	 0.9958049276	 0.0915016187
        85.00	 1.4835298642	 0.9961946981	 0.0871557427
        85.25	 1.4878931873	 0.9965655025	 0.0828082075
        85.50	 1.4922565105	 0.9969173337	 0.0784590957
        85.75	 1.4966198336	 0.9972501851	 0.0741084902
        86.00	 1.5009831567	 0.9975640503	 0.0697564737
        86.25	 1.5053464798	 0.9978589232	 0.0654031292
        86.50	 1.5097098030	 0.9981347984	 0.0610485395
        86.75	 1.5140731261	 0.9983916706	 0.0566927876
        87.00	 1.5184364492	 0.9986295348	 0.0523359562
        87.25	 1.5227997724	 0.9988483865	 0.0479781285
        87.50	 1.5271630955	 0.9990482216	 0.0436193874
        87.75	 1.5315264186	 0.9992290362	 0.0392598158
        88.00	 1.5358897418	 0.9993908270	 0.0348994967
        88.25	 1.5402530649	 0.9995335908	 0.0305385132
        88.50	 1.5446163880	 0.9996573250	 0.0261769483
        88.75	 1.5489797111	 0.9997620271	 0.0218148850
        89.00	 1.5533430343	 0.9998476952	 0.0174524064
        89.25	 1.5577063574	 0.9999143276	 0.0130895956
        89.50	 1.5620696805	 0.9999619231	 0.0087265355
        89.75	 1.5664330037	 0.9999904807	 0.0043633093
        90.00	 1.5707963268	 1.0000000000	 0.0000000000
]0;thomas.newton@csa2:~/CPSC355/A6thomas.newton@csa2:~/CPSC355/A6$ e[Kexit
exit

Script done on 2018-06-27 21:51:57-0600
